seqnames	start	end	width	strand	source	type	score	phase	gene_id	gene_type	gene_name	level	hgnc_id	havana_gene	transcript_id	transcript_type	transcript_name	transcript_support_level	tag	havana_transcript	exon_number	exon_id	ont	protein_id	ccdsid
chrX	47635521	47650604	15084	-	HAVANA	gene	NA	NA	ENSG00000126767.18	protein_coding	ELK1	2	HGNC:3321	OTTHUMG00000021452.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	47651796	47659180	7385	-	HAVANA	gene	NA	NA	ENSG00000126756.12	protein_coding	UXT	2	HGNC:12641	OTTHUMG00000021453.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	47658833	47692326	33494	+	HAVANA	gene	NA	NA	ENSG00000267064.2	lncRNA	UXT-AS1	2	HGNC:49239	OTTHUMG00000180159.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	47836902	48002561	165660	+	HAVANA	gene	NA	NA	ENSG00000197779.15	protein_coding	ZNF81	2	HGNC:13156	OTTHUMG00000021462.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	47974851	48003989	29139	-	HAVANA	gene	NA	NA	ENSG00000147118.12	protein_coding	ZNF182	2	HGNC:13001	OTTHUMG00000021460.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	47983356	48071658	88303	-	HAVANA	gene	NA	NA	ENSG00000221994.12	protein_coding	ZNF630	1	HGNC:28855	OTTHUMG00000021463.9	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	48458537	48470260	11724	-	HAVANA	gene	NA	NA	ENSG00000017483.15	protein_coding	SLC38A5	2	HGNC:18070	OTTHUMG00000024117.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48476021	48486364	10344	+	HAVANA	gene	NA	NA	ENSG00000068438.15	protein_coding	FTSJ1	2	HGNC:13254	OTTHUMG00000024118.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48508959	48520814	11856	+	HAVANA	gene	NA	NA	ENSG00000102312.24	protein_coding	PORCN	2	HGNC:17652	OTTHUMG00000024116.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48521799	48528716	6918	+	HAVANA	gene	NA	NA	ENSG00000147155.11	protein_coding	EBP	2	HGNC:3133	OTTHUMG00000034482.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	48539714	48562609	22896	+	HAVANA	gene	NA	NA	ENSG00000068354.16	protein_coding	TBC1D25	2	HGNC:8092	OTTHUMG00000024123.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	48574449	48581162	6714	+	HAVANA	gene	NA	NA	ENSG00000102317.18	protein_coding	RBM3	2	HGNC:9900	OTTHUMG00000024121.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48590042	48608869	18828	+	HAVANA	gene	NA	NA	ENSG00000101940.18	protein_coding	WDR13	2	HGNC:14352	OTTHUMG00000024119.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48676596	48691427	14832	+	HAVANA	gene	NA	NA	ENSG00000015285.11	protein_coding	WAS	2	HGNC:12731	OTTHUMG00000034483.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48695554	48709016	13463	+	HAVANA	gene	NA	NA	ENSG00000101945.17	protein_coding	SUV39H1	2	HGNC:11479	OTTHUMG00000022701.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48801377	48824982	23606	+	HAVANA	gene	NA	NA	ENSG00000094631.21	protein_coding	HDAC6	1	HGNC:14064	OTTHUMG00000034496.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48831096	48835610	4515	-	HAVANA	gene	NA	NA	ENSG00000102109.9	protein_coding	PCSK1N	2	HGNC:17301	OTTHUMG00000034502.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48890197	48903143	12947	+	HAVANA	gene	NA	NA	ENSG00000102103.17	protein_coding	PQBP1	2	HGNC:9330	OTTHUMG00000024128.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48893447	48898143	4697	-	HAVANA	gene	NA	NA	ENSG00000126768.12	protein_coding	TIMM17B	2	HGNC:17310	OTTHUMG00000034498.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48903180	48911958	8779	-	HAVANA	gene	NA	NA	ENSG00000102100.16	protein_coding	SLC35A2	2	HGNC:11022	OTTHUMG00000024129.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48913182	48919024	5843	-	HAVANA	gene	NA	NA	ENSG00000102096.9	protein_coding	PIM2	2	HGNC:8987	OTTHUMG00000024132.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48922024	48958386	36363	-	HAVANA	gene	NA	NA	ENSG00000068308.14	protein_coding	OTUD5	2	HGNC:25402	OTTHUMG00000024130.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48961378	48971844	10467	-	HAVANA	gene	NA	NA	ENSG00000102057.10	protein_coding	KCND1	2	HGNC:6237	OTTHUMG00000024127.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	48973720	49002264	28545	-	HAVANA	gene	NA	NA	ENSG00000068400.13	protein_coding	GRIPAP1	2	HGNC:18706	OTTHUMG00000033192.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49028726	49043410	14685	-	HAVANA	gene	NA	NA	ENSG00000068323.17	protein_coding	TFE3	2	HGNC:11752	OTTHUMG00000022690.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49053572	49069857	16286	+	HAVANA	gene	NA	NA	ENSG00000147144.13	protein_coding	CCDC120	2	HGNC:28910	OTTHUMG00000021509.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49071161	49074002	2842	-	HAVANA	gene	NA	NA	ENSG00000243279.4	protein_coding	PRAF2	2	HGNC:28911	OTTHUMG00000034499.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	49074433	49101170	26738	-	HAVANA	gene	NA	NA	ENSG00000196998.19	protein_coding	WDR45	2	HGNC:28912	OTTHUMG00000034500.12	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	49113407	49123735	10329	-	HAVANA	gene	NA	NA	ENSG00000068394.11	protein_coding	GPKOW	2	HGNC:30677	OTTHUMG00000021511.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49162564	49168483	5920	+	HAVANA	gene	NA	NA	ENSG00000269313.5	protein_coding	MAGIX	2	HGNC:30006	OTTHUMG00000188218.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49171898	49175235	3338	+	HAVANA	gene	NA	NA	ENSG00000102007.11	protein_coding	PLP2	2	HGNC:9087	OTTHUMG00000021513.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49174802	49186528	11727	-	HAVANA	gene	NA	NA	ENSG00000012211.13	protein_coding	PRICKLE3	2	HGNC:6645	OTTHUMG00000024134.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49187815	49200199	12385	-	HAVANA	gene	NA	NA	ENSG00000102003.11	protein_coding	SYP	1	HGNC:11506	OTTHUMG00000034557.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49205063	49233371	28309	-	HAVANA	gene	NA	NA	ENSG00000102001.13	protein_coding	CACNA1F	1	HGNC:1393	OTTHUMG00000022703.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49235470	49250520	15051	+	HAVANA	gene	NA	NA	ENSG00000101997.13	protein_coding	CCDC22	2	HGNC:28909	OTTHUMG00000024141.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49269793	49301461	31669	+	HAVANA	gene	NA	NA	ENSG00000049769.14	protein_coding	PPP1R3F	2	HGNC:14944	OTTHUMG00000024139.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	49273054	49275768	2715	+	HAVANA	gene	NA	NA	ENSG00000270012.1	lncRNA	LL0XNC01-7P3.1	2	NA	OTTHUMG00000184084.1	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	49876724	49879241	2518	-	HAVANA	gene	NA	NA	ENSG00000234390.4	lncRNA	USP27X-DT	2	HGNC:27249	OTTHUMG00000024154.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	49879484	49882558	3075	+	HAVANA	gene	NA	NA	ENSG00000273820.2	protein_coding	USP27X	2	HGNC:13486	OTTHUMG00000189037.3	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	49922596	50099235	176640	+	HAVANA	gene	NA	NA	ENSG00000171365.17	protein_coding	CLCN5	2	HGNC:2023	OTTHUMG00000021514.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	50591642	50814302	222661	-	HAVANA	gene	NA	NA	ENSG00000158352.17	protein_coding	SHROOM4	2	HGNC:29215	OTTHUMG00000021521.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	51332231	51337525	5295	+	HAVANA	gene	NA	NA	ENSG00000122824.11	protein_coding	NUDT10	2	HGNC:17621	OTTHUMG00000021530.2	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	51395959	51465661	69703	+	HAVANA	gene	NA	NA	ENSG00000226530.2	lncRNA	RP11-348F1.2	1	NA	OTTHUMG00000021532.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	51490011	51496592	6582	-	HAVANA	gene	NA	NA	ENSG00000196368.5	protein_coding	NUDT11	2	HGNC:18011	OTTHUMG00000021531.2	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	51743442	51746232	2791	+	HAVANA	gene	NA	NA	ENSG00000189369.9	protein_coding	GSPT2	2	HGNC:4622	OTTHUMG00000021538.2	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	51803007	51902354	99348	+	HAVANA	gene	NA	NA	ENSG00000179222.18	protein_coding	MAGED1	2	HGNC:6813	OTTHUMG00000021540.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	53048789	53080615	31827	+	HAVANA	gene	NA	NA	ENSG00000184194.6	protein_coding	GPR173	2	HGNC:18186	OTTHUMG00000021596.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	53082367	53088540	6174	+	HAVANA	gene	NA	NA	ENSG00000184205.14	protein_coding	TSPYL2	2	HGNC:24358	OTTHUMG00000021597.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	53094145	53170914	76770	+	HAVANA	gene	NA	NA	ENSG00000232593.7	protein_coding	KANTR	2	HGNC:49510	OTTHUMG00000021603.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	53191321	53225422	34102	-	HAVANA	gene	NA	NA	ENSG00000126012.12	protein_coding	KDM5C	2	HGNC:11114	OTTHUMG00000021606.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	53225828	53321350	95523	-	HAVANA	gene	NA	NA	ENSG00000124313.18	protein_coding	IQSEC2	2	HGNC:29059	OTTHUMG00000021608.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	53374149	53422728	48580	-	HAVANA	gene	NA	NA	ENSG00000072501.19	protein_coding	SMC1A	2	HGNC:11111	OTTHUMG00000021614.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	53422690	53431120	8431	+	HAVANA	gene	NA	NA	ENSG00000158423.17	protein_coding	RIBC1	2	HGNC:26537	OTTHUMG00000021615.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	53431258	53434370	3113	-	HAVANA	gene	NA	NA	ENSG00000072506.14	protein_coding	HSD17B10	2	HGNC:4800	OTTHUMG00000021612.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	53532096	53686728	154633	-	HAVANA	gene	NA	NA	ENSG00000086758.16	protein_coding	HUWE1	2	HGNC:30892	OTTHUMG00000021617.10	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	53936676	54048958	112283	-	HAVANA	gene	NA	NA	ENSG00000172943.20	protein_coding	PHF8	1	HGNC:20672	OTTHUMG00000021622.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	54068324	54183281	114958	-	HAVANA	gene	NA	NA	ENSG00000184083.12	protein_coding	FAM120C	2	HGNC:16949	OTTHUMG00000021625.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	54192823	54358642	165820	-	HAVANA	gene	NA	NA	ENSG00000196632.10	protein_coding	WNK3	2	HGNC:14543	OTTHUMG00000021626.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	54440404	54448032	7629	+	HAVANA	gene	NA	NA	ENSG00000158526.8	protein_coding	TSR2	2	HGNC:25455	OTTHUMG00000021628.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	54445454	54496234	50781	-	HAVANA	gene	NA	NA	ENSG00000102302.8	protein_coding	FGD1	2	HGNC:3663	OTTHUMG00000021627.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	54530183	54621521	91339	+	HAVANA	gene	NA	NA	ENSG00000130119.17	protein_coding	GNL3L	2	HGNC:25553	OTTHUMG00000021629.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	54807599	54816015	8417	+	HAVANA	gene	NA	NA	ENSG00000102316.17	protein_coding	MAGED2	2	HGNC:16353	OTTHUMG00000021638.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	54920462	54931431	10970	+	HAVANA	gene	NA	NA	ENSG00000067445.21	protein_coding	TRO	1	HGNC:12326	OTTHUMG00000021640.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	55000363	55009057	8695	+	HAVANA	gene	NA	NA	ENSG00000169188.5	protein_coding	APEX2	2	HGNC:17889	OTTHUMG00000021642.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	55143102	55161310	18209	-	HAVANA	gene	NA	NA	ENSG00000182518.13	protein_coding	FAM104B	1	HGNC:25085	OTTHUMG00000021646.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	55452127	55453566	1440	+	HAVANA	gene	NA	NA	ENSG00000187601.5	protein_coding	MAGEH1	2	HGNC:24092	OTTHUMG00000021655.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	55484616	55489848	5233	-	HAVANA	gene	NA	NA	ENSG00000247746.5	protein_coding	USP51	2	HGNC:23086	OTTHUMG00000021656.5	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	55717749	55758774	41026	+	HAVANA	gene	NA	NA	ENSG00000083750.13	protein_coding	RRAGB	2	HGNC:19901	OTTHUMG00000021662.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	56232356	56291531	59176	+	HAVANA	gene	NA	NA	ENSG00000102349.18	protein_coding	KLF8	2	HGNC:6351	OTTHUMG00000021666.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	56563627	56567868	4242	+	HAVANA	gene	NA	NA	ENSG00000188021.9	protein_coding	UBQLN2	2	HGNC:12509	OTTHUMG00000021669.1	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	56729241	56819179	89939	+	HAVANA	gene	NA	NA	ENSG00000204272.13	protein_coding	NBDY	2	HGNC:50713	OTTHUMG00000021676.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	56818298	56995827	177530	-	HAVANA	gene	NA	NA	ENSG00000204271.13	protein_coding	SPIN3	2	HGNC:27272	OTTHUMG00000021677.10	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	57118551	57121548	2998	-	HAVANA	gene	NA	NA	ENSG00000186787.10	protein_coding	SPIN2B	2	HGNC:33147	OTTHUMG00000021680.3	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	57222706	57224791	2086	+	HAVANA	gene	NA	NA	ENSG00000286977.1	lncRNA	RP3-453A3.2	2	NA	OTTHUMG00000194754.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	57286706	57489193	202488	+	HAVANA	gene	NA	NA	ENSG00000165591.7	protein_coding	FAAH2	2	HGNC:26440	OTTHUMG00000021684.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	57592011	57597477	5467	+	HAVANA	gene	NA	NA	ENSG00000198455.5	protein_coding	ZXDB	2	HGNC:13199	OTTHUMG00000021685.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	57905430	57910458	5029	-	HAVANA	gene	NA	NA	ENSG00000198205.7	protein_coding	ZXDA	2	HGNC:13198	OTTHUMG00000021688.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	63222993	63561095	338103	-	HAVANA	gene	NA	NA	ENSG00000235437.8	lncRNA	LINC01278	2	HGNC:28090	OTTHUMG00000021699.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	63347228	63351332	4105	-	HAVANA	gene	NA	NA	ENSG00000186767.7	protein_coding	SPIN4	2	HGNC:27040	OTTHUMG00000021696.4	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	63634967	63809274	174308	-	HAVANA	gene	NA	NA	ENSG00000131089.17	protein_coding	ARHGEF9	2	HGNC:14561	OTTHUMG00000021700.17	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	64185117	64205708	20592	-	HAVANA	gene	NA	NA	ENSG00000184675.11	protein_coding	AMER1	2	HGNC:26837	OTTHUMG00000021703.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	64915802	65034713	118912	-	HAVANA	gene	NA	NA	ENSG00000126970.16	protein_coding	ZC4H2	2	HGNC:24931	OTTHUMG00000021712.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	65366638	65507887	141250	+	HAVANA	gene	NA	NA	ENSG00000102053.12	protein_coding	ZC3H12B	2	HGNC:17407	OTTHUMG00000021719.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	65438549	65534810	96262	-	HAVANA	gene	NA	NA	ENSG00000001497.18	protein_coding	LAS1L	2	HGNC:25726	OTTHUMG00000021720.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	65588377	65741931	153555	+	HAVANA	gene	NA	NA	ENSG00000147065.17	protein_coding	MSN	2	HGNC:7373	OTTHUMG00000021723.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	66015461	66020422	4962	+	HAVANA	gene	NA	NA	ENSG00000274536.7	lncRNA	MIR223HG	2	HGNC:54520	OTTHUMG00000188128.2	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	66021738	66040125	18388	-	HAVANA	gene	NA	NA	ENSG00000155659.15	protein_coding	VSIG4	2	HGNC:17032	OTTHUMG00000021727.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	66162671	66268867	106197	+	HAVANA	gene	NA	NA	ENSG00000089472.17	protein_coding	HEPH	1	HGNC:4866	OTTHUMG00000021732.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	66595637	66639298	43662	-	HAVANA	gene	NA	NA	ENSG00000131080.15	protein_coding	EDA2R	2	HGNC:17756	OTTHUMG00000021736.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	67544021	67730619	186599	+	HAVANA	gene	NA	NA	ENSG00000169083.18	protein_coding	AR	1	HGNC:644	OTTHUMG00000021740.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	67949349	68433913	484565	-	HAVANA	gene	NA	NA	ENSG00000079482.14	protein_coding	OPHN1	2	HGNC:8148	OTTHUMG00000021744.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	68013470	68014901	1432	-	HAVANA	gene	NA	NA	ENSG00000260118.1	lncRNA	RP6-201G10.2	2	NA	OTTHUMG00000175555.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	68498562	68537282	38721	+	HAVANA	gene	NA	NA	ENSG00000181704.12	protein_coding	YIPF6	2	HGNC:28304	OTTHUMG00000021745.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	68647666	68725842	78177	+	HAVANA	gene	NA	NA	ENSG00000130052.14	protein_coding	STARD8	2	HGNC:19161	OTTHUMG00000021748.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	68829021	68842160	13140	+	HAVANA	gene	NA	NA	ENSG00000090776.6	protein_coding	EFNB1	2	HGNC:3226	OTTHUMG00000021751.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	69160851	69165521	4671	-	HAVANA	gene	NA	NA	ENSG00000181191.12	protein_coding	PJA1	1	HGNC:16648	OTTHUMG00000021753.7	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chrX	69504326	69532508	28183	+	HAVANA	gene	NA	NA	ENSG00000130054.5	protein_coding	FAM155B	2	HGNC:30701	OTTHUMG00000021756.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	69616067	70039472	423406	+	HAVANA	gene	NA	NA	ENSG00000158813.18	protein_coding	EDA	2	HGNC:3157	OTTHUMG00000021764.9	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	70133447	70166324	32878	+	HAVANA	gene	NA	NA	ENSG00000089289.16	protein_coding	IGBP1	2	HGNC:5461	OTTHUMG00000021767.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	70282093	70285002	2910	+	HAVANA	gene	NA	NA	ENSG00000147127.8	protein_coding	RAB41	2	HGNC:18293	OTTHUMG00000021772.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	70286595	70290514	3920	-	HAVANA	gene	NA	NA	ENSG00000120509.11	protein_coding	PDZD11	2	HGNC:28034	OTTHUMG00000021771.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	70423031	70433390	10360	+	HAVANA	gene	NA	NA	ENSG00000130055.14	protein_coding	GDPD2	2	HGNC:25974	OTTHUMG00000021776.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	70444835	70505490	60656	+	HAVANA	gene	NA	NA	ENSG00000082458.12	protein_coding	DLG3	2	HGNC:2902	OTTHUMG00000021778.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	70925579	70931125	5547	-	HAVANA	gene	NA	NA	ENSG00000165349.12	protein_coding	SLC7A3	2	HGNC:11061	OTTHUMG00000021780.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	70962964	70963293	330	+	HAVANA	gene	NA	NA	ENSG00000230629.2	processed_pseudogene	RPS23P8	1	HGNC:35982	OTTHUMG00000021781.2	NA	NA	NA	NA	pseudo_consens	NA	NA	NA	NA	NA	NA
chrX	71056332	71073426	17095	-	HAVANA	gene	NA	NA	ENSG00000147164.12	protein_coding	SNX12	2	HGNC:14976	OTTHUMG00000021786.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71095851	71103532	7682	+	HAVANA	gene	NA	NA	ENSG00000184481.17	protein_coding	FOXO4	2	HGNC:7139	OTTHUMG00000021789.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71118556	71142454	23899	+	HAVANA	gene	NA	NA	ENSG00000184634.16	protein_coding	MED12	2	HGNC:11957	OTTHUMG00000021788.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71144831	71171201	26371	+	HAVANA	gene	NA	NA	ENSG00000196338.14	protein_coding	NLGN3	2	HGNC:14289	OTTHUMG00000021790.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71212811	71225516	12706	+	HAVANA	gene	NA	NA	ENSG00000169562.13	protein_coding	GJB1	2	HGNC:4283	OTTHUMG00000021797.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71239624	71255146	15523	-	HAVANA	gene	NA	NA	ENSG00000147130.14	protein_coding	ZMYM3	2	HGNC:13054	OTTHUMG00000021799.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71254814	71301522	46709	+	HAVANA	gene	NA	NA	ENSG00000147140.17	protein_coding	NONO	2	HGNC:7871	OTTHUMG00000021798.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71366222	71532374	166153	+	HAVANA	gene	NA	NA	ENSG00000147133.17	protein_coding	TAF1	1	HGNC:11535	OTTHUMG00000022723.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	71533104	71575892	42789	+	HAVANA	gene	NA	NA	ENSG00000147162.14	protein_coding	OGT	1	HGNC:8127	OTTHUMG00000033316.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71578437	71613583	35147	+	HAVANA	gene	NA	NA	ENSG00000147174.12	protein_coding	GCNA	2	HGNC:15805	OTTHUMG00000033327.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	71910818	72161750	250933	+	HAVANA	gene	NA	NA	ENSG00000204131.9	protein_coding	NHSL2	2	HGNC:33737	OTTHUMG00000021807.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	72127110	72131901	4792	-	HAVANA	gene	NA	NA	ENSG00000242732.4	protein_coding	RTL5	2	HGNC:29430	OTTHUMG00000021808.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	72181353	72302926	121574	+	HAVANA	gene	NA	NA	ENSG00000102309.15	protein_coding	PIN4	1	HGNC:8992	OTTHUMG00000021811.6	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chrX	72255679	72277248	21570	-	HAVANA	gene	NA	NA	ENSG00000198034.11	protein_coding	RPS4X	2	HGNC:10424	OTTHUMG00000021813.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	72329516	72573101	243586	-	HAVANA	gene	NA	NA	ENSG00000147099.21	protein_coding	HDAC8	2	HGNC:13315	OTTHUMG00000021814.18	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chrX	72578814	72714319	135506	-	HAVANA	gene	NA	NA	ENSG00000067177.15	protein_coding	PHKA1	2	HGNC:8925	OTTHUMG00000022696.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chrX	73002939	73006106	3168	+	HAVANA	gene	NA	NA	ENSG00000184388.6	protein_coding	PABPC1L2B	2	HGNC:31852	OTTHUMG00000021823.1	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
